"","x"
"11333","CCDC85B; FABP2"
"11334","CCDC85B; FEZ2"
"11335","CCDC85B; FPGS"
"11336","CCDC85B; GIT1"
"11337","CCDC85B; IRAK1"
"11338","CCDC85B; IRF3"
"11339","CCDC85B; ITGA5"
"11340","CCDC85B; ITGB1"
"11341","CCDC85B; MIB1"
"11342","CCDC85B; MMP11"
"11343","CCDC85B; NGFR"
"11344","CCDC85B; OCRL"
"11345","CCDC85B; PDZK1"
"11346","CCDC85B; PGC"
"11347","CCDC85B; PPP2R5A"
"11348","CCDC85B; PRKAR2A"
"11349","CCDC85B; RAMP1"
"11350","CCDC85B; RING1"
"11351","CCDC85B; RPP38"
"11352","CCDC85B; SLC39A7"
"11353","CCDC85B; SLC43A1"
"11354","CCDC85B; SLCO2A1"
"11355","CCDC85B; SMAD6"
"11356","CCDC85B; SNX2"
"11357","CCDC85B; SPOCK1"
"11358","CCDC85B; TCF21"
"11359","CCDC85B; VDR"
"11360","CCDC85B; WBSCR22"
"11361","CCK; AAMP"
"11362","CCK; BAP1"
"11363","CCK; BCAM"
"11364","CCK; CCBL1"
"11365","CCK; CD81"
"11366","CCK; CPB1"
"11367","CCK; NDRG1"
"11368","CCK; NUSAP1"
"11369","CCK; PLCB3"
"11370","CCK; RRP9"
"11371","CCK; UBE2C"
"11372","CCKAR; DKK1"
"11373","CCKAR; HOXA5"
"11374","CCKAR; HSF4"
"11375","CCKAR; LSM7"
"11376","CCKAR; MAML1"
"11377","CCKAR; PMP2"
"11378","CCKAR; SMAD3"
"11379","CCKAR; TTK"
"11380","CCKAR; UNC13B"
"11381","CCL11; ACOT8"
"11382","CCL11; FEZ1"
"11383","CCL11; KCNK1"
"11384","CCL18; ANK3"
"11385","CCL18; CKM"
"11386","CCL18; MAP2"
"11387","CCL19; H1F0"
"11388","CCL19; HGF"
"11389","CCL19; INHBA"
"11390","CCL2; CPB1"
"11391","CCL2; ETV1"
"11392","CCL2; FXYD1"
"11393","CCL2; GABBR2"
"11394","CCL2; ITGA5"
"11395","CCL2; MCRS1"
"11396","CCL2; PSME2"
"11397","CCL2; SPTAN1"
"11398","CCL2; SQSTM1"
"11399","CCL2; SUPT6H"
"11400","CCL20; XPO1"
"11401","CCL21; ESM1"
"11402","CCL21; NEK2"
"11403","CCL21; TRAM1"
"11404","CCL21; UBE2C"
"11405","CCL22; BRPF1"
"11406","CCL22; CCNA2"
"11407","CCL22; GPD2"
"11408","CCL22; MYO1C"
"11409","CCL22; RNPS1"
"11410","CCL22; UBAP2L"
"11411","CCL22; UNG"
"11412","CCL23; ADAM22"
"11413","CCL23; AQP1"
"11414","CCL23; ARF5"
"11415","CCL23; ARL1"
"11416","CCL23; ARMCX2"
"11417","CCL23; ART3"
"11418","CCL23; ATF4"
"11419","CCL23; BMP2"
"11420","CCL23; CHI3L1"
"11421","CCL23; CPE"
"11422","CCL23; EIF4A2"
"11423","CCL23; ELAVL2"
"11424","CCL23; GCG"
"11425","CCL23; GDI2"
"11426","CCL23; HTATSF1"
"11427","CCL23; KCNMB1"
"11428","CCL23; KHDRBS1"
"11429","CCL23; KRT75"
"11430","CCL23; KRT83"
"11431","CCL23; MOG"
"11432","CCL23; MORF4L2"
"11433","CCL23; MT4"
"11434","CCL23; MYC"
"11435","CCL23; MYH3"
"11436","CCL23; MYH8"
"11437","CCL23; NAP1L1"
"11438","CCL23; NEFH"
"11439","CCL23; NEUROD2"
"11440","CCL23; P4HA2"
"11441","CCL23; PRDX2"
"11442","CCL23; PTRF"
"11443","CCL23; RBBP6"
"11444","CCL23; ZBTB16"
"11445","CCL23; ZFP36L2"
"11446","CCL7; ABL2"
"11447","CCL7; AMELY"
"11448","CCL7; ARHGEF12"
"11449","CCL7; COL5A2"
"11450","CCL7; HSPA5"
"11451","CCL7; KRT16"
"11452","CCL7; KRT20"
"11453","CCL7; MYH2"
"11454","CCL7; MYL1"
"11455","CCL7; NPY"
"11456","CCL7; OPRM1"
"11457","CCL7; PBX1"
"11458","CCL7; RND3"
"11459","CCL7; SYT1"
"11460","CCL7; TNFRSF17"
"11461","CCNA1; CLGN"
"11462","CCNA1; NTRK3"
"11463","CCNA1; PHGDH"
"11464","CCNA1; ZIC2"
"11465","CCNA2; ALDH3A1"
"11466","CCNA2; BFSP1"
"11467","CCNA2; CKAP5"
"11468","CCNA2; CTSA"
"11469","CCNA2; LAPTM4B"
"11470","CCNA2; MSH2"
"11471","CCNA2; PCDH9"
"11472","CCNB1; CDKN3"
"11473","CCNB1; NPR3"
"11474","CCNB1; NUSAP1"
"11475","CCNB2; DLG1"
"11476","CCNB2; H2AFX"
"11477","CCNB2; HIST1H2BD"
"11478","CCNB2; RPN2"
"11479","CCNB2; XPO1"
"11480","CCND1; ARPC1B"
"11481","CCND1; ASPN"
"11482","CCND1; CCDC130"
"11483","CCND1; CCNE2"
"11484","CCND1; CHERP"
"11485","CCND1; CHML"
"11486","CCND1; CKAP5"
"11487","CCND1; CYP1A2"
"11488","CCND1; DRD3"
"11489","CCND1; EIF1AX"
"11490","CCND1; EMG1"
"11491","CCND1; ETFDH"
"11492","CCND1; GIT1"
"11493","CCND1; GNG10"
"11494","CCND1; GNS"
"11495","CCND1; HADH"
"11496","CCND1; HPS4"
"11497","CCND1; ID1"
"11498","CCND1; KIAA0101"
"11499","CCND1; LIPC"
"11500","CCND1; MAPK9"
"11501","CCND1; MET"
"11502","CCND1; MYC"
"11503","CCND1; NPTN"
"11504","CCND1; PQBP1"
"11505","CCND1; PSMD2"
"11506","CCND1; RAB6A"
"11507","CCND1; SOCS1"
"11508","CCND1; SRP19"
"11509","CCND1; STK39"
"11510","CCND1; TF"
"11511","CCND1; TMED9"
"11512","CCND1; TPM1"
"11513","CCND1; TTR"
"11514","CCNE2; CCL20"
"11515","CCNE2; CDKN3"
"11516","CCNE2; CKAP5"
"11517","CCNE2; CLTC"
"11518","CCNE2; CXCL14"
"11519","CCNE2; DEK"
"11520","CCNE2; E2F1"
"11521","CCNE2; ECT2"
"11522","CCNE2; HIST1H2BJ"
"11523","CCNE2; HIST1H3H"
"11524","CCNE2; KIAA0100"
"11525","CCNE2; KPNA2"
"11526","CCNE2; LAPTM4B"
"11527","CCNE2; LMNB1"
"11528","CCNE2; MCM3"
"11529","CCNE2; MCM6"
"11530","CCNE2; MYBL2"
"11531","CCNE2; NOL7"
"11532","CCNE2; NPR3"
"11533","CCNE2; P4HB"
"11534","CCNE2; PSMB3"
"11535","CCNE2; PSMD12"
"11536","CCNE2; RRM2"
"11537","CCNE2; SCAMP3"
"11538","CCNE2; SMC4"
"11539","CCNE2; SNX27"
"11540","CCNE2; SSBP1"
"11541","CCNE2; YWHAZ"
"11542","CCNF; CDC20"
"11543","CCNF; CPT1A"
"11544","CCNF; ECM1"
"11545","CCNF; GABBR1"
"11546","CCNF; GATA6"
"11547","CCNF; IGF2"
"11548","CCNF; KIAA0101"
"11549","CCNF; KRT35"
"11550","CCNF; LIFR"
"11551","CCNF; NPR3"
"11552","CCNF; PDIA6"
"11553","CCNF; PPFIA3"
"11554","CCNF; TTK"
"11555","CCNG1; ALPL"
"11556","CCNG1; ARNTL"
"11557","CCNG1; CFTR"
"11558","CCNG1; CHN2"
"11559","CCNG1; CNTNAP2"
"11560","CCNG1; CYFIP2"
"11561","CCNG1; MAN2A2"
"11562","CCNG1; MTMR3"
"11563","CCNG1; PSME2"
"11564","CCNG1; RARA"
"11565","CCNG1; TMEM106C"
"11566","CCNG1; TRIM27"
"11567","CCNG2; ACTB"
"11568","CCNG2; ADRB3"
"11569","CCNG2; ASF1A"
"11570","CCNG2; BTG2"
"11571","CCNG2; CELSR2"
"11572","CCNG2; COX8A"
"11573","CCNG2; CUL4B"
"11574","CCNG2; DBN1"
"11575","CCNG2; DES"
"11576","CCNG2; FAM32A"
"11577","CCNG2; FBN2"
"11578","CCNG2; GNAI1"
"11579","CCNG2; LTBP2"
"11580","CCNG2; MMP11"
"11581","CCNG2; NDRG1"
"11582","CCNG2; NUTF2"
"11583","CCNG2; POLA2"
"11584","CCNG2; SEMA5A"
"11585","CCNG2; SORT1"
"11586","CCNG2; SRPX"
"11587","CCR1; AMPD2"
"11588","CCR1; CDKN1C"
"11589","CCR1; CFTR"
"11590","CCR1; CPXM1"
"11591","CCR1; CTSA"
"11592","CCR1; CYP2B6"
"11593","CCR1; DBN1"
"11594","CCR1; DTNA"
"11595","CCR1; EYA1"
"11596","CCR1; ITPKA"
"11597","CCR1; LTBP1"
"11598","CCR1; MLLT3"
"11599","CCR1; MYH9"
"11600","CCR1; MYL3"
"11601","CCR1; NR1H3"
"11602","CCR1; NRG1"
"11603","CCR1; P4HA2"
"11604","CCR1; PBX1"
"11605","CCR1; SHBG"
"11606","CCR1; SIRPA"
"11607","CCR1; SLC4A4"
"11608","CCR1; SLC5A1"
"11609","CCR1; SMURF2"
"11610","CCR1; SOX2"
"11611","CCR1; SYP"
"11612","CCR1; TNFRSF12A"
"11613","CCR1; VGLL4"
"11614","CCR9; CHMP2A"
"11615","CCR9; FOXO1"
"11616","CCR9; KCNH2"
"11617","CCR9; NDUFA4"
"11618","CCR9; TBCB"
"11619","CCS; AIP"
"11620","CCS; AMPD2"
"11621","CCS; ASF1A"
"11622","CCS; BRP44"
"11623","CCS; CDKN2C"
"11624","CCS; ESM1"
"11625","CCS; FGF12"
"11626","CCS; FGF3"
"11627","CCS; FLNC"
"11628","CCS; FXYD1"
"11629","CCS; KRT86"
"11630","CCS; MYEF2"
"11631","CCS; NCAPH"
"11632","CCS; NFYB"
"11633","CCS; NPR3"
"11634","CCS; OTUD4"
"11635","CCS; PER1"
"11636","CCS; PPP2R1A"
"11637","CCS; SERPINI1"
"11638","CCS; SH3YL1"
"11639","CCS; SLC5A1"
"11640","CCS; SYNE1"
"11641","CCS; VIL1"
"11642","CCS; ZIC2"
"11643","CCS; ZNF143"
"11644","CCT2; AAMP"
"11645","CCT2; ACCN2"
"11646","CCT2; ARPC2"
"11647","CCT2; CCDC85B"
"11648","CCT2; FGFR2"
"11649","CCT2; FUS"
"11650","CCT2; MAPRE1"
"11651","CCT2; MAPT"
"11652","CCT2; MAX"
"11653","CCT2; SEC24B"
"11654","CCT2; SMARCD1"
"11655","CCT2; TRIM28"
"11656","CCT2; YWHAE"
"11657","CCT3; NEK2"
"11658","CCT4; CCL19"
"11659","CCT4; CCT6A"
"11660","CCT4; MAP4K4"
"11661","CCT5; CKS1B"
"11662","CCT5; FOXM1"
"11663","CCT6A; CCL19"
"11664","CCT6A; SCAMP3"
"11665","CCT6A; VIPR1"
"11666","CCT7; ABAT"
"11667","CCT7; ABCC4"
"11668","CCT7; ABL2"
"11669","CCT7; ANP32A"
"11670","CCT7; AP2B1"
"11671","CCT7; ARHGAP5"
"11672","CCT7; ATP5G2"
"11673","CCT7; BCL11A"
"11674","CCT7; BCL2L1"
"11675","CCT7; BTG2"
"11676","CCT7; C1R"
"11677","CCT7; CA12"
"11678","CCT7; CBLN1"
"11679","CCT7; CCL5"
"11680","CCT7; CDC73"
"11681","CCT7; CHRNB3"
"11682","CCT7; CITED2"
"11683","CCT7; CRK"
"11684","CCT7; DBN1"
"11685","CCT7; DIO2"
"11686","CCT7; DNAJB2"
"11687","CCT7; DTNA"
"11688","CCT7; DUSP2"
"11689","CCT7; E2F3"
"11690","CCT7; EGR2"
"11691","CCT7; EMG1"
"11692","CCT7; EPHA4"
"11693","CCT7; ERLIN1"
"11694","CCT7; ETF1"
"11695","CCT7; ETV6"
"11696","CCT7; EWSR1"
"11697","CCT7; F9"
"11698","CCT7; FILIP1L"
"11699","CCT7; FKBP5"
"11700","CCT7; FLOT2"
"11701","CCT7; FLT3"
"11702","CCT7; GCH1"
"11703","CCT7; HBB"
"11704","CCT7; HIST1H2BK"
"11705","CCT7; HMGA1"
"11706","CCT7; HRAS"
"11707","CCT7; HSD17B4"
"11708","CCT7; HSPE1"
"11709","CCT7; IDH3G"
"11710","CCT7; KHSRP"
"11711","CCT7; LMTK2"
"11712","CCT7; LTB"
"11713","CCT7; MAGI1"
"11714","CCT7; MAL"
"11715","CCT7; MAPK1"
"11716","CCT7; MCRS1"
"11717","CCT7; MID1"
"11718","CCT7; MSH2"
"11719","CCT7; NFIL3"
"11720","CCT7; NME1"
"11721","CCT7; NRAS"
"11722","CCT7; NRG1"
"11723","CCT7; OSMR"
"11724","CCT7; PABPC4"
"11725","CCT7; PARG"
"11726","CCT7; PEA15"
"11727","CCT7; PHLDA1"
"11728","CCT7; PIM2"
"11729","CCT7; PLK1"
"11730","CCT7; PLS1"
"11731","CCT7; PLXND1"
"11732","CCT7; PPP3CB"
"11733","CCT7; PSMB4"
"11734","CCT7; PSME3"
"11735","CCT7; RARG"
"11736","CCT7; RASL10A"
"11737","CCT7; RNASEH2A"
"11738","CCT7; RPL36AL"
"11739","CCT7; RPS6KB1"
"11740","CCT7; RSU1"
"11741","CCT7; SAT1"
"11742","CCT7; SBF1"
"11743","CCT7; SCNN1B"
"11744","CCT7; SEC24B"
"11745","CCT7; SKIL"
"11746","CCT7; SLC39A7"
"11747","CCT7; SLC4A4"
"11748","CCT7; SLC9A3R1"
"11749","CCT7; SNX2"
"11750","CCT7; SRPX"
"11751","CCT7; SSFA2"
"11752","CCT7; STIL"
"11753","CCT7; SYT7"
"11754","CCT7; TACC2"
"11755","CCT7; TBC1D22A"
"11756","CCT7; TGM1"
"11757","CCT7; TLE1"
"11758","CCT7; TNPO1"
"11759","CCT7; TRIM27"
"11760","CCT7; TRIO"
"11761","CCT7; TSC22D1"
"11762","CCT7; TTR"
"11763","CCT7; TXN"
"11764","CCT7; UBE2I"
"11765","CCT7; YBX1"
"11766","CCT8; ABCF3"
"11767","CCT8; ACLY"
"11768","CCT8; ALDOB"
"11769","CCT8; ALG3"
"11770","CCT8; AQP1"
"11771","CCT8; ATP2B3"
"11772","CCT8; BAMBI"
"11773","CCT8; BMPR1A"
"11774","CCT8; CACNG1"
"11775","CCT8; CADPS"
"11776","CCT8; CANX"
"11777","CCT8; CBR3"
"11778","CCT8; CBX3"
"11779","CCT8; CCDC130"
"11780","CCT8; CD63"
"11781","CCT8; CDH1"
"11782","CCT8; CDH8"
"11783","CCT8; CDK2"
"11784","CCT8; CDKL5"
"11785","CCT8; CHD8"
"11786","CCT8; CLIC4"
"11787","CCT8; CNBP"
"11788","CCT8; CPNE1"
"11789","CCT8; CRISP1"
"11790","CCT8; CRLF3"
"11791","CCT8; CSK"
"11792","CCT8; CXCL2"
"11793","CCT8; DDX23"
"11794","CCT8; DLGAP4"
"11795","CCT8; DNAJB12"
"11796","CCT8; DOCK2"
"11797","CCT8; DPEP1"
"11798","CCT8; DSG2"
"11799","CCT8; ENPEP"
"11800","CCT8; EPB41L4B"
"11801","CCT8; EPO"
"11802","CCT8; EXOSC10"
"11803","CCT8; FGA"
"11804","CCT8; FGF13"
"11805","CCT8; FLNB"
"11806","CCT8; GABBR2"
"11807","CCT8; GDI1"
"11808","CCT8; GNS"
"11809","CCT8; HCP5"
"11810","CCT8; HDAC2"
"11811","CCT8; HIST1H2AC"
"11812","CCT8; HSPA5"
"11813","CCT8; IDH3B"
"11814","CCT8; IGF1R"
"11815","CCT8; ITGB1BP1"
"11816","CCT8; LLGL2"
"11817","CCT8; LYN"
"11818","CCT8; MAPRE1"
"11819","CCT8; MCAM"
"11820","CCT8; MED12"
"11821","CCT8; MTR"
"11822","CCT8; MYCL1"
"11823","CCT8; NFKBIB"
"11824","CCT8; NGFR"
"11825","CCT8; NUP205"
"11826","CCT8; PDZK1"
"11827","CCT8; PICALM"
"11828","CCT8; POP1"
"11829","CCT8; PPP2R5E"
"11830","CCT8; PRELP"
"11831","CCT8; PRSS1"
"11832","CCT8; PSMB3"
"11833","CCT8; PSMC3IP"
"11834","CCT8; PTP4A3"
"11835","CCT8; RAI14"
"11836","CCT8; RHOA"
"11837","CCT8; RHOC"
"11838","CCT8; RNPEP"
"11839","CCT8; RUVBL2"
"11840","CCT8; SAT1"
"11841","CCT8; SLC25A14"
"11842","CCT8; SMAD3"
"11843","CCT8; SMARCC1"
"11844","CCT8; SMARCC2"
"11845","CCT8; SNRPD1"
"11846","CCT8; SNTB1"
"11847","CCT8; SPTBN1"
"11848","CCT8; STAG2"
"11849","CCT8; TDO2"
"11850","CCT8; TESK1"
"11851","CCT8; TIA1"
"11852","CCT8; TMEM100"
"11853","CCT8; TNFRSF17"
"11854","CCT8; TNPO1"
"11855","CCT8; TOM1"
"11856","CCT8; TOPBP1"
"11857","CCT8; TPD52"
"11858","CCT8; UBAP2L"
"11859","CCT8; UBFD1"
"11860","CCT8; YWHAE"
"11861","CD14; ACVR1"
"11862","CD14; ADRB3"
"11863","CD14; ATP5G2"
"11864","CD14; BMPR1A"
"11865","CD14; BTG1"
"11866","CD14; C1S"
"11867","CD14; CBX5"
"11868","CD14; CCNA2"
"11869","CD14; CDC25C"
"11870","CD14; CHD8"
"11871","CD14; COL4A3"
"11872","CD14; COX8A"
"11873","CD14; DNAJB2"
"11874","CD14; DUSP5"
"11875","CD14; F9"
"11876","CD14; FXYD2"
"11877","CD14; GHR"
"11878","CD14; GNAI1"
"11879","CD14; GOLGB1"
"11880","CD14; GOT1"
"11881","CD14; H2AFX"
"11882","CD14; HCFC1"
"11883","CD14; HELZ"
"11884","CD14; HRG"
"11885","CD14; IDH3G"
"11886","CD14; IKBKAP"
"11887","CD14; IL6ST"
"11888","CD14; KNG1"
"11889","CD14; LIFR"
"11890","CD14; LTBP1"
"11891","CD14; MET"
"11892","CD14; MGAT2"
"11893","CD14; MPG"
"11894","CD14; NCSTN"
"11895","CD14; NFYB"
"11896","CD14; NUDT3"
"11897","CD14; PEX5"
"11898","CD14; POLA1"
"11899","CD14; PPP1R12B"
"11900","CD14; PROSC"
"11901","CD14; PSMD3"
"11902","CD14; PSMD4"
"11903","CD14; PSMD8"
"11904","CD14; PTPN14"
"11905","CD14; PTPRK"
"11906","CD14; RB1"
"11907","CD14; RELA"
"11908","CD14; RHOC"
"11909","CD14; SEC31A"
"11910","CD14; SERPINA3"
"11911","CD14; SMTN"
"11912","CD14; SNRPG"
"11913","CD14; TRAIP"
"11914","CD14; USP5"
"11915","CD14; YME1L1"
"11916","CD151; ARNTL"
"11917","CD151; ARVCF"
"11918","CD151; ASPH"
"11919","CD151; ATP6V1A"
"11920","CD151; BCAR3"
"11921","CD151; BPTF"
"11922","CD151; FGFR2"
"11923","CD151; FLNC"
"11924","CD151; GAB1"
"11925","CD151; GABRE"
"11926","CD151; IGF2"
"11927","CD151; PEX14"
"11928","CD151; PSMC6"
"11929","CD151; STK3"
"11930","CD151; TRIM28"
"11931","CD151; WTAP"
"11932","CD164; ABCA1"
"11933","CD164; ABCA8"
"11934","CD164; ABR"
"11935","CD164; BPTF"
"11936","CD164; CBLN1"
"11937","CD164; CCBL1"
"11938","CD164; CDC6"
"11939","CD164; CHMP2A"
"11940","CD164; CST3"
"11941","CD164; CYB5A"
"11942","CD164; ETV6"
"11943","CD164; EYA1"
"11944","CD164; H1F0"
"11945","CD164; HIST1H3H"
"11946","CD164; HIST2H2BE"
"11947","CD164; HSF1"
"11948","CD164; KRT86"
"11949","CD164; NCL"
"11950","CD164; NHLH2"
"11951","CD164; NRG1"
"11952","CD164; PAICS"
"11953","CD164; PLK4"
"11954","CD164; POU2F1"
"11955","CD164; RHOC"
"11956","CD164; SGCB"
"11957","CD164; SMARCD1"
"11958","CD164; SOX2"
"11959","CD164; SRPK1"
"11960","CD164; STRAP"
"11961","CD164; TJP1"
"11962","CD164; TRAIP"
"11963","CD164; TUBG1"
"11964","CD164; UBAP2L"
"11965","CD164; UBE3A"
"11966","CD164; WNT5A"
"11967","CD19; MAP2"
"11968","CD2; CDK2AP1"
"11969","CD2; CLDN10"
"11970","CD2; CYFIP2"
"11971","CD2; DTNA"
"11972","CD2; SORT1"
"11973","CD2; ZADH2"
"11974","CD22; ARVCF"
"11975","CD22; ATP5G2"
"11976","CD22; COL14A1"
"11977","CD22; LASP1"
"11978","CD22; LMTK2"
"11979","CD22; POU2F1"
"11980","CD22; SMARCE1"
"11981","CD226; AP3D1"
"11982","CD226; CSRP2"
"11983","CD226; HMX1"
"11984","CD226; MYBL2"
"11985","CD226; RASGRP3"
"11986","CD226; TOP2A"
"11987","CD247; ASF1A"
"11988","CD247; AUH"
"11989","CD247; BET1"
"11990","CD247; C5orf13"
"11991","CD247; CCDC85B"
"11992","CD247; CDH13"
"11993","CD247; CREB1"
"11994","CD247; DBN1"
"11995","CD247; HEXA"
"11996","CD247; HSP90B1"
"11997","CD247; ITPKA"
"11998","CD247; MMP9"
"11999","CD247; NGFR"
"12000","CD247; NUDT4"
"12001","CD247; P4HA2"
"12002","CD247; PRKAR2B"
"12003","CD247; RANGAP1"
"12004","CD247; SMAD6"
"12005","CD247; SORBS3"
"12006","CD247; SYT1"
"12007","CD247; TBC1D22A"
"12008","CD247; TGFBR3"
"12009","CD247; THRB"
"12010","CD27; FOSB"
"12011","CD27; INHBA"
"12012","CD27; PPFIA3"
"12013","CD2AP; AAMP"
"12014","CD2AP; ABCA8"
"12015","CD2AP; BPTF"
"12016","CD2AP; CACNA2D1"
"12017","CD2AP; CST3"
"12018","CD2AP; CST6"
"12019","CD2AP; CYB5A"
"12020","CD2AP; DKK1"
"12021","CD2AP; EPHB2"
"12022","CD2AP; GABRB3"
"12023","CD2AP; GPSM2"
"12024","CD2AP; GTF2H1"
"12025","CD2AP; HHEX"
"12026","CD2AP; HIST1H2BJ"
"12027","CD2AP; IL6ST"
"12028","CD2AP; ITGA6"
"12029","CD2AP; KLKB1"
"12030","CD2AP; MDK"
"12031","CD2AP; MYH3"
"12032","CD2AP; NFASC"
"12033","CD2AP; OXCT1"
"12034","CD2AP; PDHX"
"12035","CD2AP; PRKCG"
"12036","CD2AP; PUM1"
"12037","CD2AP; RHOC"
"12038","CD2AP; RORB"
"12039","CD2AP; RUVBL2"
"12040","CD2AP; SLC4A4"
"12041","CD2AP; SNTB2"
"12042","CD2AP; STIP1"
"12043","CD2AP; TRAF2"
"12044","CD302; AQP1"
"12045","CD302; TXNDC9"
"12046","CD36; ACTG2"
"12047","CD36; ARAF"
"12048","CD36; ASGR1"
"12049","CD36; ATP2A3"
"12050","CD36; BTG1"
"12051","CD36; C8B"
"12052","CD36; CDH13"
"12053","CD36; CDKN3"
"12054","CD36; CEBPG"
"12055","CD36; CNTFR"
"12056","CD36; EHMT2"
"12057","CD36; ERBB4"
"12058","CD36; ESM1"
"12059","CD36; ETV1"
"12060","CD36; FBXO21"
"12061","CD36; HABP2"
"12062","CD36; HOXD10"
"12063","CD36; INHBC"
"12064","CD36; KCNJ15"
"12065","CD36; LSM7"
"12066","CD36; MT1G"
"12067","CD36; NAT6"
"12068","CD36; NEDD4"
"12069","CD36; OGDHL"
"12070","CD36; PLCG1"
"12071","CD36; PPOX"
"12072","CD36; PSMD1"
"12073","CD36; SMARCA4"
"12074","CD36; STAM"
"12075","CD36; STAT6"
"12076","CD36; THBS3"
"12077","CD36; THBS4"
"12078","CD36; TIMP1"
"12079","CD36; TMEM47"
"12080","CD36; UBE2A"
"12081","CD36; UBE2S"
"12082","CD37; ARAF"
"12083","CD37; BCAP31"
"12084","CD37; FEZ2"
"12085","CD37; FLG"
"12086","CD37; GJB1"
"12087","CD37; HIST1H2AG"
"12088","CD37; NFKBIE"
"12089","CD37; SLC8A1"
"12090","CD37; TRIO"
"12091","CD37; TSC22D1"
"12092","CD37; WEE1"
"12093","CD38; ELOVL2"
"12094","CD38; FXYD1"
"12095","CD38; NR1H3"
"12096","CD38; SOX9"
"12097","CD38; SYNE2"
"12098","CD38; TNFRSF12A"
"12099","CD3D; INHBA"
"12100","CD3D; MKRN3"
"12101","CD40LG; CDK5R1"
"12102","CD40LG; CYFIP2"
"12103","CD40LG; KRT35"
"12104","CD40LG; LAMB3"
"12105","CD40LG; LIFR"
"12106","CD40LG; MMP11"
"12107","CD40LG; NPR3"
"12108","CD40LG; PSME2"
"12109","CD40LG; SYNCRIP"
"12110","CD40LG; TBC1D8"
"12111","CD40LG; VNN2"
"12112","CD44; ALPL"
"12113","CD44; CA4"
"12114","CD44; CYP1A2"
"12115","CD44; DGKZ"
"12116","CD44; KCNN2"
"12117","CD44; LTBP1"
"12118","CD44; LTBP2"
"12119","CD44; MAP3K14"
"12120","CD44; PRAF2"
"12121","CD44; PRG4"
"12122","CD44; RUNX1T1"
"12123","CD44; SPTAN1"
"12124","CD44; STARD7"
"12125","CD44; VCAN"
"12126","CD46; ACTB"
"12127","CD46; ATP6V0C"
"12128","CD46; BAP1"
"12129","CD46; BPTF"
"12130","CD46; CCBL1"
"12131","CD46; HOXA5"
"12132","CD46; PPP3CB"
"12133","CD46; PSMD1"
"12134","CD46; SORBS3"
"12135","CD46; TRMT1"
"12136","CD46; ZFP36L2"
"12137","CD47; CXCL12"
"12138","CD47; CYBRD1"
"12139","CD47; GAB2"
"12140","CD47; KCNK1"
"12141","CD47; KRT14"
"12142","CD47; KRT86"
"12143","CD47; KRT9"
"12144","CD47; LSS"
"12145","CD47; MAP3K14"
"12146","CD47; NCAPH"
"12147","CD47; PRKAR1B"
"12148","CD47; PRPSAP1"
"12149","CD47; PSME2"
"12150","CD47; RASA1"
"12151","CD47; TM4SF4"
"12152","CD47; TRAIP"
"12153","CD47; UBAP2L"
"12154","CD47; UGDH"
"12155","CD47; ZFP36L2"
"12156","CD48; CXCL14"
"12157","CD58; E2F1"
"12158","CD58; EYA1"
"12159","CD58; FGFR2"
"12160","CD58; MAOA"
"12161","CD59; ARVCF"
"12162","CD59; BMPR1A"
"12163","CD59; CHD8"
"12164","CD59; CST3"
"12165","CD59; GNG10"
"12166","CD59; MYL3"
"12167","CD59; NTRK3"
"12168","CD59; PLOD1"
"12169","CD59; SLC6A14"
"12170","CD59; UBAP2L"
"12171","CD6; DBN1"
"12172","CD6; DNAJB2"
"12173","CD6; RANGAP1"
"12174","CD6; SYNE1"
"12175","CD6; TBC1D22A"
"12176","CD63; ALOX12"
"12177","CD63; AMDHD2"
"12178","CD63; COLEC12"
"12179","CD63; DDX10"
"12180","CD63; EIF1AX"
"12181","CD63; FOXD1"
"12182","CD63; GHR"
"12183","CD63; HTRA2"
"12184","CD63; IGF2R"
"12185","CD63; LIMK2"
"12186","CD63; LTBP4"
"12187","CD63; NCK1"
"12188","CD63; NDUFA4"
"12189","CD63; NOTCH3"
"12190","CD63; OPRD1"
"12191","CD63; PDE2A"
"12192","CD63; PDGFB"
"12193","CD63; PTPN12"
"12194","CD63; RFX5"
"12195","CD63; SH3YL1"
"12196","CD63; TAF6"
"12197","CD63; TAP1"
"12198","CD63; TFE3"
"12199","CD63; TUSC2"
"12200","CD63; YWHAE"
"12201","CD63; ZBTB20"
"12202","CD69; CD36"
"12203","CD69; LSM7"
"12204","CD69; SMAD3"
"12205","CD69; SNX19"
"12206","CD74; CACNA2D1"
"12207","CD74; FGF12"
"12208","CD74; FGFR2"
"12209","CD74; MAP3K8"
"12210","CD74; SPINT2"
"12211","CD74; SYT7"
"12212","CD74; VAV2"
"12213","CD79A; CTTN"
"12214","CD79B; ADRB3"
"12215","CD79B; BDNF"
"12216","CD79B; CSNK1A1"
"12217","CD79B; DYNLL1"
"12218","CD79B; HCFC1"
"12219","CD79B; KCNJ3"
"12220","CD79B; MID1"
"12221","CD79B; PMP22"
"12222","CD79B; PRSS23"
"12223","CD79B; SMARCD3"
"12224","CD81; ACTR1A"
"12225","CD81; ATP5G2"
"12226","CD81; BPTF"
"12227","CD81; CKAP5"
"12228","CD81; COL5A2"
"12229","CD81; EIF4G2"
"12230","CD81; EPHX2"
"12231","CD81; FGFR2"
"12232","CD81; GAPDH"
"12233","CD81; HBB"
