"","x"
"13411","CYHR1; MAPKAP1"
"13412","CYHR1; PCIF1"
"13413","CYHR1; PIP4K2B"
"13414","CYHR1; POLM"
"13415","CYHR1; PRKAG1"
"13416","CYHR1; PTH1R"
"13417","CYHR1; REPIN1"
"13418","CYHR1; RNF8"
"13419","CYHR1; RRNAD1"
"13420","CYHR1; SUV39H1"
"13421","CYHR1; TAOK2"
"13422","CYHR1; TEX261"
"13423","CYHR1; THUMPD3"
"13424","CYHR1; TMEM104"
"13425","CYHR1; TMEM183A"
"13426","CYHR1; TRAF7"
"13427","CYHR1; TTL"
"13428","CYHR1; UBA5"
"13429","CYHR1; UBE2A"
"13430","CYHR1; UTP15"
"13431","CYHR1; VMAC"
"13432","CYHR1; XPO1"
"13433","CYHR1; YIPF3"
"13434","CYHR1; ZNF740"
"13435","CYP1A2; ALDH8A1"
"13436","CYP1A2; KCNN2"
"13437","CYP1A2; ZFP36"
"13438","CYP26A1; ADRA1A"
"13439","CYP26A1; ANKZF1"
"13440","CYP26A1; BCO2"
"13441","CYP26A1; CHRM2"
"13442","CYP26A1; CPEB3"
"13443","CYP26A1; CRHBP"
"13444","CYP26A1; DEDD"
"13445","CYP26A1; ESR1"
"13446","CYP26A1; ETFDH"
"13447","CYP26A1; FIBP"
"13448","CYP26A1; GHR"
"13449","CYP26A1; KCNN2"
"13450","CYP26A1; LIFR"
"13451","CYP26A1; OIT3"
"13452","CYP26A1; PCGF1"
"13453","CYP26A1; POLM"
"13454","CYP26A1; PTGES3"
"13455","CYP26A1; PVALB"
"13456","CYP26A1; TMEM79"
"13457","CYP26A1; UROC1"
"13458","CYP26A1; VIPR1"
"13459","CYP26A1; ZNF174"
"13460","CYP26A1; ZNF335"
"13461","CYP2B6; DEDD"
"13462","CYP2B6; GHR"
"13463","CYP2B6; KCNN2"
"13464","CYP2B6; ZNF335"
"13465","CYP2C19; N4BP2L1"
"13466","CYP2C19; NXF3"
"13467","CYP2C19; PSMC4"
"13468","CYP2C19; TRIB1"
"13469","CYP2C19; USF1"
"13470","CYP2R1; ADRA2B"
"13471","CYP2R1; CCDC107"
"13472","CYP2R1; CLEC1B"
"13473","CYP2R1; DACH1"
"13474","CYP2R1; DBH"
"13475","CYP2R1; GNPAT"
"13476","CYP2R1; HM13"
"13477","CYP2R1; KCNN2"
"13478","CYP2R1; LIFR"
"13479","CYP2R1; OIT3"
"13480","CYP2R1; OXA1L"
"13481","CYP2R1; PBLD"
"13482","CYP2R1; PTH1R"
"13483","CYP2R1; SEMA3F"
"13484","CYP39A1; C1R"
"13485","CYP39A1; CCBE1"
"13486","CYP39A1; FOS"
"13487","CYP39A1; LIFR"
"13488","CYP39A1; NTF3"
"13489","CYP39A1; OIT3"
"13490","CYP39A1; PTH1R"
"13491","CYP39A1; RND3"
"13492","CYP4V2; DACH1"
"13493","CYP4V2; DBH"
"13494","CYP4V2; EGR2"
"13495","CYP4V2; GMPPB"
"13496","CYP4V2; MASP1"
"13497","CYP4V2; SLC39A14"
"13498","CYP4V2; STEAP3"
"13499","CYP4V2; TOMM40L"
"13500","CYR61; BAP1"
"13501","CYR61; BCO2"
"13502","CYR61; C15orf61"
"13503","CYR61; C21orf91"
"13504","CYR61; C8A"
"13505","CYR61; CCDC107"
"13506","CYR61; CRHBP"
"13507","CYR61; CTSA"
"13508","CYR61; ECM1"
"13509","CYR61; EPB41L4B"
"13510","CYR61; EPHA2"
"13511","CYR61; FLAD1"
"13512","CYR61; GADD45B"
"13513","CYR61; HEMK1"
"13514","CYR61; IL1RL1"
"13515","CYR61; IQSEC1"
"13516","CYR61; MAG"
"13517","CYR61; MEPCE"
"13518","CYR61; NAA20"
"13519","CYR61; NKAP"
"13520","CYR61; NSMCE2"
"13521","CYR61; NTPCR"
"13522","CYR61; PPP2R5A"
"13523","CYR61; RXRB"
"13524","CYR61; SLC26A6"
"13525","CYR61; SNAP47"
"13526","CYR61; SUV39H1"
"13527","CYR61; TAF10"
"13528","CYR61; TAZ"
"13529","CYR61; TRIM39"
"13530","CYR61; VAC14"
"13531","CYR61; ZBTB22"
"13532","CYTH1; ARPC1A"
"13533","CYTH1; C19orf25"
"13534","CYTH1; C21orf91"
"13535","CYTH1; CHCHD4"
"13536","CYTH1; CYB5R1"
"13537","CYTH1; DRAP1"
"13538","CYTH1; EGR2"
"13539","CYTH1; FOSB"
"13540","CYTH1; GPR137"
"13541","CYTH1; IL1RAP"
"13542","CYTH1; ISCA2"
"13543","CYTH1; NCKIPSD"
"13544","CYTH1; NTPCR"
"13545","CYTH1; PEX2"
"13546","CYTH1; PSMC4"
"13547","CYTH1; PTH1R"
"13548","CYTH1; RABGGTA"
"13549","CYTH1; SHARPIN"
"13550","CYTH1; USF1"
"13551","CYTH1; VAC14"
"13552","CYTH2; BAP1"
"13553","CYTH2; CRELD1"
"13554","CYTH2; CTSA"
"13555","CYTH2; HMGCL"
"13556","CYTH2; IL1RAP"
"13557","CYTH2; IL1RN"
"13558","CYTH2; IPO9"
"13559","CYTH2; MEN1"
"13560","CYTH2; NAA20"
"13561","CYTH2; NTF3"
"13562","CYTH2; OIT3"
"13563","CYTH2; ORM1"
"13564","CYTH2; PLVAP"
"13565","CYTH2; PPP2R5A"
"13566","CYTH2; RASGEF1B"
"13567","CYTH2; RNF125"
"13568","CYTH2; TOMM40L"
"13569","CYTH2; TSLP"
"13570","DACH1; ARMC1"
"13571","DACH1; C1orf43"
"13572","DACH1; CCDC22"
"13573","DACH1; CCT3"
"13574","DACH1; CSRNP1"
"13575","DACH1; DAP3"
"13576","DACH1; DEDD"
"13577","DACH1; DYNLL1"
"13578","DACH1; GPBP1"
"13579","DACH1; IP6K1"
"13580","DACH1; LEMD2"
"13581","DACH1; MASP1"
"13582","DACH1; MCRS1"
"13583","DACH1; MSTO1"
"13584","DACH1; PRKRIP1"
"13585","DACH1; RBM10"
"13586","DACH1; SCAMP3"
"13587","DACH1; SEMA3F"
"13588","DACH1; SLC25A39"
"13589","DACH1; SNRNP70"
"13590","DACH1; SUGP1"
"13591","DACH1; TMEM79"
"13592","DACH1; UBE2Q1"
"13593","DACH1; USF1"
"13594","DACH1; VPS16"
"13595","DACH1; ZC3H10"
"13596","DACH1; ZKSCAN5"
"13597","DAD1; FOSB"
"13598","DAD1; GADD45B"
"13599","DAD1; GPM6A"
"13600","DAD1; TSLP"
"13601","DAGLB; CCBE1"
"13602","DAGLB; FOSB"
"13603","DAGLB; NSMCE2"
"13604","DAGLB; PLVAP"
"13605","DAGLB; RPUSD2"
"13606","DAGLB; RRNAD1"
"13607","DAGLB; SHARPIN"
"13608","DALRD3; ABAT"
"13609","DALRD3; ANGPTL6"
"13610","DALRD3; ARV1"
"13611","DALRD3; C15orf61"
"13612","DALRD3; C19orf25"
"13613","DALRD3; C1R"
"13614","DALRD3; CCBE1"
"13615","DALRD3; CCDC107"
"13616","DALRD3; CCDC159"
"13617","DALRD3; CCL23"
"13618","DALRD3; CD302"
"13619","DALRD3; COLEC10"
"13620","DALRD3; CXCL14"
"13621","DALRD3; CXorf36"
"13622","DALRD3; CYB5R1"
"13623","DALRD3; CYP26A1"
"13624","DALRD3; DCAF8"
"13625","DALRD3; DCN"
"13626","DALRD3; DNASE1L3"
"13627","DALRD3; GPM6A"
"13628","DALRD3; HIGD1B"
"13629","DALRD3; INMT"
"13630","DALRD3; KEAP1"
"13631","DALRD3; LIFR"
"13632","DALRD3; MASP1"
"13633","DALRD3; MAST3"
"13634","DALRD3; MPV17L2"
"13635","DALRD3; OIT3"
"13636","DALRD3; PLVAP"
"13637","DALRD3; POLRMT"
"13638","DALRD3; PPP2R5A"
"13639","DALRD3; PTCD1"
"13640","DALRD3; STAB2"
"13641","DALRD3; STX10"
"13642","DALRD3; TAZ"
"13643","DALRD3; TOMM40L"
"13644","DALRD3; USF1"
"13645","DAP3; CCBE1"
"13646","DAP3; CXCL12"
"13647","DAP3; DBH"
"13648","DAP3; ETFDH"
"13649","DAP3; LIFR"
"13650","DAP3; OXA1L"
"13651","DAP3; PTH1R"
"13652","DAP3; RCAN1"
"13653","DARS2; ALDH6A1"
"13654","DARS2; DACH1"
"13655","DARS2; PTBP1"
"13656","DAXX; ACSM5"
"13657","DAXX; ADAMTS13"
"13658","DAXX; CCBE1"
"13659","DAXX; CHRM2"
"13660","DAXX; GPM6A"
"13661","DAXX; LIFR"
"13662","DAXX; OIT3"
"13663","DAXX; PHLDA1"
"13664","DAXX; ZFP36"
"13665","DAZAP1; ADRA2B"
"13666","DAZAP1; CCBE1"
"13667","DAZAP1; CHRM2"
"13668","DAZAP1; CRHBP"
"13669","DAZAP1; CXorf36"
"13670","DAZAP1; DNASE1L3"
"13671","DAZAP1; LIFR"
"13672","DAZAP1; MASP1"
"13673","DAZAP1; OIT3"
"13674","DBF4; ARPC1A"
"13675","DBF4; CPEB3"
"13676","DBF4; CXCL14"
"13677","DBF4; DCAF8"
"13678","DBF4; GADD45B"
"13679","DBF4; GMPPB"
"13680","DBF4; GPR137"
"13681","DBF4; IL1RAP"
"13682","DBF4; KBTBD11"
"13683","DBF4; LIFR"
"13684","DBF4; N4BP2L1"
"13685","DBF4; NOMO1"
"13686","DBF4; PALM2"
"13687","DBF4; PHLDA1"
"13688","DBF4; PLVAP"
"13689","DBF4; RASGEF1B"
"13690","DBF4; RRNAD1"
"13691","DBF4; SLC25A39"
"13692","DBF4; SLC38A2"
"13693","DBF4; STT3A"
"13694","DBF4; SUV39H1"
"13695","DBF4; TMEM9"
"13696","DBH; CRHBP"
"13697","DBIL5P; AFM"
"13698","DBIL5P; CSNK1D"
"13699","DBIL5P; IL1RAP"
"13700","DBIL5P; IPO9"
"13701","DBIL5P; LMNA"
"13702","DBIL5P; METTL2B"
"13703","DBIL5P; MFSD2A"
"13704","DBIL5P; MRPL53"
"13705","DBIL5P; NCLN"
"13706","DBIL5P; OIT3"
"13707","DBIL5P; RRP1"
"13708","DBIL5P; SUV39H1"
"13709","DBIL5P; TMED9"
"13710","DBIL5P; VAC14"
"13711","DBNL; C1R"
"13712","DBNL; LIFR"
"13713","DBNL; POLR2K"
"13714","DBNL; TMCO1"
"13715","DBP; CDC37L1"
"13716","DBP; CPSF1"
"13717","DBP; CRHBP"
"13718","DBP; CSNK1D"
"13719","DBP; CYHR1"
"13720","DBP; EGR1"
"13721","DBP; EGR2"
"13722","DBP; EIF2B4"
"13723","DBP; EPHX2"
"13724","DBP; FOS"
"13725","DBP; GMPPB"
"13726","DBP; LMNA"
"13727","DBP; MEF2D"
"13728","DBP; MOGAT2"
"13729","DBP; N4BP2L1"
"13730","DBP; PTBP1"
"13731","DBP; SKP1"
"13732","DBP; STEAP3"
"13733","DBP; TAZ"
"13734","DBP; TRIM39"
"13735","DBP; TUBE1"
"13736","DBP; USF1"
"13737","DBR1; ACSM5"
"13738","DBR1; ADRA2B"
"13739","DBR1; CCDC107"
"13740","DBR1; COMMD5"
"13741","DBR1; COPS5"
"13742","DBR1; CTSA"
"13743","DBR1; DHPS"
"13744","DBR1; DRAP1"
"13745","DBR1; FOSB"
"13746","DBR1; GPAA1"
"13747","DBR1; GPANK1"
"13748","DBR1; GPATCH3"
"13749","DBR1; GPM6A"
"13750","DBR1; HM13"
"13751","DBR1; IGFALS"
"13752","DBR1; KCNN2"
"13753","DBR1; KEAP1"
"13754","DBR1; MEPCE"
"13755","DBR1; MRPL22"
"13756","DBR1; OIT3"
"13757","DBR1; ORM1"
"13758","DBR1; POLR2K"
"13759","DBR1; PTCD1"
"13760","DBR1; PXMP4"
"13761","DBR1; RRNAD1"
"13762","DBR1; STOML1"
"13763","DBR1; STX10"
"13764","DBR1; TMED9"
"13765","DBR1; TTC1"
"13766","DBR1; ZMAT2"
"13767","DCAF13; ATG12"
"13768","DCAF13; BCO2"
"13769","DCAF13; CCBE1"
"13770","DCAF13; CCDC107"
"13771","DCAF13; CCL23"
"13772","DCAF13; CRELD1"
"13773","DCAF13; CRHBP"
"13774","DCAF13; CYHR1"
"13775","DCAF13; DCN"
"13776","DCAF13; DHODH"
"13777","DCAF13; DHPS"
"13778","DCAF13; EHD3"
"13779","DCAF13; EPHA2"
"13780","DCAF13; GPM6A"
"13781","DCAF13; HEMK1"
"13782","DCAF13; IL1RL1"
"13783","DCAF13; INMT"
"13784","DCAF13; MAG"
"13785","DCAF13; MASP1"
"13786","DCAF13; MLEC"
"13787","DCAF13; N4BP2L1"
"13788","DCAF13; OIT3"
"13789","DCAF13; PALM2"
"13790","DCAF13; PHLDA1"
"13791","DCAF13; PLVAP"
"13792","DCAF13; RING1"
"13793","DCAF13; SRP9"
"13794","DCAF13; STAB2"
"13795","DCAF13; TAZ"
"13796","DCAF13; TRIM39"
"13797","DCAF13; UBA5"
"13798","DCAF13; YIPF3"
"13799","DCAF13; ZFP36"
"13800","DCAF4; CLEC1B"
"13801","DCAF4; CXCL12"
"13802","DCAF4; GPM6A"
"13803","DCAF4; MARCO"
"13804","DCAF4; MEN1"
"13805","DCAF4; OIT3"
"13806","DCAF7; ABAT"
"13807","DCAF7; ADAMTS13"
"13808","DCAF7; ALDH6A1"
"13809","DCAF7; CALR"
"13810","DCAF7; CCBE1"
"13811","DCAF7; CLEC1B"
"13812","DCAF7; COPS5"
"13813","DCAF7; CRHBP"
"13814","DCAF7; CTSA"
"13815","DCAF7; CYB5R1"
"13816","DCAF7; DCN"
"13817","DCAF7; DRAP1"
"13818","DCAF7; FOSB"
"13819","DCAF7; GMPPB"
"13820","DCAF7; HAO1"
"13821","DCAF7; IGFALS"
"13822","DCAF7; IL1RAP"
"13823","DCAF7; IMMP1L"
"13824","DCAF7; INMT"
"13825","DCAF7; MASP1"
"13826","DCAF7; METTL2B"
"13827","DCAF7; MOGAT2"
"13828","DCAF7; NAA20"
"13829","DCAF7; NDST3"
"13830","DCAF7; OIT3"
"13831","DCAF7; PHLDA1"
"13832","DCAF7; STEAP3"
"13833","DCAF7; TRMT112"
"13834","DCAF7; VAC14"
"13835","DCAF7; VIPR1"
"13836","DCAF8; AAGAB"
"13837","DCAF8; ANAPC5"
"13838","DCAF8; ANAPC7"
"13839","DCAF8; ANKRD39"
"13840","DCAF8; AP1S1"
"13841","DCAF8; APEX1"
"13842","DCAF8; ARF1"
"13843","DCAF8; ARFGAP1"
"13844","DCAF8; ARFRP1"
"13845","DCAF8; ARPC1A"
"13846","DCAF8; ATG7"
"13847","DCAF8; ATP13A1"
"13848","DCAF8; ATP6V1E1"
"13849","DCAF8; BOLA3"
"13850","DCAF8; C19orf25"
"13851","DCAF8; CALR"
"13852","DCAF8; CBX3"
"13853","DCAF8; CCBE1"
"13854","DCAF8; CEP41"
"13855","DCAF8; CFL1"
"13856","DCAF8; CNPPD1"
"13857","DCAF8; COMMD3"
"13858","DCAF8; COPZ1"
"13859","DCAF8; CPSF1"
"13860","DCAF8; CXCL12"
"13861","DCAF8; DCTN2"
"13862","DCAF8; DDOST"
"13863","DCAF8; DGKZ"
"13864","DCAF8; DNAJC5"
"13865","DCAF8; DNAJC7"
"13866","DCAF8; DOCK6"
"13867","DCAF8; DYNLL1"
"13868","DCAF8; EGR2"
"13869","DCAF8; EHD3"
"13870","DCAF8; EIF2B5"
"13871","DCAF8; ERCC8"
"13872","DCAF8; EWSR1"
"13873","DCAF8; FAM192A"
"13874","DCAF8; FIBP"
"13875","DCAF8; FKBP3"
"13876","DCAF8; FNTB"
"13877","DCAF8; GLRX3"
"13878","DCAF8; GOSR2"
"13879","DCAF8; GPATCH3"
"13880","DCAF8; GRB2"
"13881","DCAF8; HDAC3"
"13882","DCAF8; HM13"
"13883","DCAF8; HSPA4"
"13884","DCAF8; IL1RAP"
"13885","DCAF8; IL1RN"
"13886","DCAF8; ILF3"
"13887","DCAF8; IMMP1L"
"13888","DCAF8; ISCA2"
"13889","DCAF8; LRAT"
"13890","DCAF8; MAPK3"
"13891","DCAF8; MARS"
"13892","DCAF8; MASP1"
"13893","DCAF8; MAT1A"
"13894","DCAF8; MCRS1"
"13895","DCAF8; METTL6"
"13896","DCAF8; MFSD2A"
"13897","DCAF8; MTCH1"
"13898","DCAF8; MTX1"
"13899","DCAF8; MXD3"
"13900","DCAF8; MYO9B"
"13901","DCAF8; NAE1"
"13902","DCAF8; NAGPA"
"13903","DCAF8; NDST2"
"13904","DCAF8; NSMCE2"
"13905","DCAF8; OXA1L"
"13906","DCAF8; PACS2"
"13907","DCAF8; PCK1"
"13908","DCAF8; PDAP1"
"13909","DCAF8; PDCL3"
"13910","DCAF8; PFDN2"
"13911","DCAF8; POC5"
"13912","DCAF8; POLR2G"
"13913","DCAF8; POLR2K"
"13914","DCAF8; PPIA"
"13915","DCAF8; PPP1CA"
"13916","DCAF8; PRKAG1"
"13917","DCAF8; PSMA1"
"13918","DCAF8; PSMC2"
"13919","DCAF8; PSMD2"
"13920","DCAF8; PWP1"
"13921","DCAF8; PXMP4"
"13922","DCAF8; R3HDM1"
"13923","DCAF8; RALY"
"13924","DCAF8; RBBP7"
"13925","DCAF8; RBM19"
"13926","DCAF8; RPN2"
"13927","DCAF8; RRP15"
"13928","DCAF8; SCRIB"
"13929","DCAF8; SEC13"
"13930","DCAF8; SEMA3F"
"13931","DCAF8; SLC25A3"
"13932","DCAF8; SPSB2"
"13933","DCAF8; SPTAN1"
"13934","DCAF8; STX10"
"13935","DCAF8; TATDN2"
"13936","DCAF8; TCOF1"
"13937","DCAF8; TIGD5"
"13938","DCAF8; TMED9"
"13939","DCAF8; TMEM199"
"13940","DCAF8; TMX2"
"13941","DCAF8; TNPO2"
"13942","DCAF8; TRMT1"
"13943","DCAF8; TRPC4AP"
"13944","DCAF8; TSEN54"
"13945","DCAF8; USP5"
"13946","DCAF8; VCP"
"13947","DCAF8; VPS33A"
"13948","DCAF8; WDR70"
"13949","DCAF8; XPO5"
"13950","DCAF8; XPO6"
"13951","DCAF8; ZBTB17"
"13952","DCK; CYB5R1"
"13953","DCK; CYHR1"
"13954","DCK; EIF2B4"
"13955","DCK; HM13"
"13956","DCK; KCNN2"
"13957","DCK; KEAP1"
"13958","DCK; NAGPA"
"13959","DCK; NSMCE2"
"13960","DCK; OXA1L"
"13961","DCK; PLOD3"
"13962","DCK; PLVAP"
"13963","DCK; SHARPIN"
"13964","DCK; TAF10"
"13965","DCK; TMEM199"
"13966","DCLRE1B; ABAT"
"13967","DCLRE1B; ARV1"
"13968","DCLRE1B; CCDC107"
"13969","DCLRE1B; CCDC159"
"13970","DCLRE1B; CHRM2"
"13971","DCLRE1B; COLEC10"
"13972","DCLRE1B; COPS5"
"13973","DCLRE1B; CRHBP"
"13974","DCLRE1B; CTSA"
"13975","DCLRE1B; CXorf36"
"13976","DCLRE1B; DCN"
"13977","DCLRE1B; DRAP1"
"13978","DCLRE1B; EPHA2"
"13979","DCLRE1B; FOS"
"13980","DCLRE1B; GPM6A"
"13981","DCLRE1B; HM13"
"13982","DCLRE1B; IL1RAP"
"13983","DCLRE1B; IQSEC1"
"13984","DCLRE1B; KCNN2"
"13985","DCLRE1B; MRPL22"
"13986","DCLRE1B; NDST3"
"13987","DCLRE1B; NSMCE2"
"13988","DCLRE1B; PLVAP"
"13989","DCLRE1B; POLRMT"
"13990","DCLRE1B; PPP2R5A"
"13991","DCLRE1B; PTCD1"
"13992","DCLRE1B; RPL26L1"
"13993","DCLRE1B; SKP1"
"13994","DCLRE1B; STOML1"
"13995","DCLRE1B; TAF10"
"13996","DCLRE1B; TMED9"
"13997","DCLRE1B; TTC1"
"13998","DCLRE1B; YIPF3"
"13999","DCLRE1C; APOF"
"14000","DCLRE1C; CCDC159"
"14001","DCLRE1C; COLEC10"
"14002","DCLRE1C; COPS5"
"14003","DCLRE1C; CRELD1"
"14004","DCLRE1C; CXCL12"
"14005","DCLRE1C; CXorf36"
"14006","DCLRE1C; DCAF8"
"14007","DCLRE1C; DCN"
"14008","DCLRE1C; FOSB"
"14009","DCLRE1C; IGFALS"
"14010","DCLRE1C; KBTBD11"
"14011","DCLRE1C; MARCO"
"14012","DCLRE1C; METTL2B"
"14013","DCLRE1C; PEX2"
"14014","DCLRE1C; RING1"
"14015","DCLRE1C; RRP1"
"14016","DCLRE1C; STEAP3"
"14017","DCLRE1C; TDO2"
"14018","DCLRE1C; TTC1"
"14019","DCLRE1C; ZMAT2"
"14020","DCN; AAGAB"
"14021","DCN; AARS2"
"14022","DCN; AATF"
"14023","DCN; ACBD6"
"14024","DCN; ADCY6"
"14025","DCN; ADH1A"
"14026","DCN; AKIP1"
"14027","DCN; ALDH8A1"
"14028","DCN; ALG3"
"14029","DCN; ALG6"
"14030","DCN; ALKBH4"
"14031","DCN; ANKRD39"
"14032","DCN; ANKZF1"
"14033","DCN; ANP32A"
"14034","DCN; APEX1"
"14035","DCN; APH1A"
"14036","DCN; ARFRP1"
"14037","DCN; ASNA1"
"14038","DCN; BAG6"
"14039","DCN; BAP1"
"14040","DCN; BCO2"
"14041","DCN; BOD1"
"14042","DCN; BPGM"
"14043","DCN; C18orf21"
"14044","DCN; C1orf35"
"14045","DCN; C1orf43"
"14046","DCN; C1RL"
"14047","DCN; C6orf89"
"14048","DCN; CAMLG"
"14049","DCN; CASC3"
"14050","DCN; CCDC107"
"14051","DCN; CCDC22"
"14052","DCN; CCT3"
"14053","DCN; CDC37L1"
"14054","DCN; CDK5"
"14055","DCN; CENPT"
"14056","DCN; CFL1"
"14057","DCN; CLN6"
"14058","DCN; CNPPD1"
"14059","DCN; COMMD3"
"14060","DCN; COPS5"
"14061","DCN; COPS7B"
"14062","DCN; CRNKL1"
"14063","DCN; CRTC2"
"14064","DCN; CSNK1D"
"14065","DCN; CYP2R1"
"14066","DCN; DAXX"
"14067","DCN; DAZAP1"
"14068","DCN; DCTN2"
"14069","DCN; DDX51"
"14070","DCN; DEDD"
"14071","DCN; DENND4B"
"14072","DCN; DHX30"
"14073","DCN; DNAJB2"
"14074","DCN; DOLK"
"14075","DCN; DPF2"
"14076","DCN; DPY30"
"14077","DCN; E4F1"
"14078","DCN; ECD"
"14079","DCN; EHMT2"
"14080","DCN; EIF2B2"
"14081","DCN; EIF2B4"
"14082","DCN; ESR1"
"14083","DCN; EXOC4"
"14084","DCN; FAM192A"
"14085","DCN; FARSB"
"14086","DCN; FBRS"
"14087","DCN; GGA3"
"14088","DCN; GGNBP2"
"14089","DCN; GHR"
"14090","DCN; GPBP1"
"14091","DCN; GRIN2B"
"14092","DCN; GRK6"
"14093","DCN; HINFP"
"14094","DCN; HM13"
"14095","DCN; HMGXB3"
"14096","DCN; HNRNPA2B1"
"14097","DCN; HNRNPC"
"14098","DCN; HNRNPU"
"14099","DCN; HOGA1"
"14100","DCN; IK"
"14101","DCN; IL1RN"
"14102","DCN; IP6K1"
"14103","DCN; IPO11"
"14104","DCN; IPO13"
"14105","DCN; JMJD4"
"14106","DCN; KATNB1"
"14107","DCN; KCNN2"
"14108","DCN; KLKB1"
"14109","DCN; KRTCAP2"
"14110","DCN; LAMTOR1"
"14111","DCN; LCAT"
"14112","DCN; LEMD2"
"14113","DCN; LIN37"
"14114","DCN; LRRC14"
"14115","DCN; LUC7L2"
"14116","DCN; LZTR1"
"14117","DCN; MAPK3"
"14118","DCN; MAPKAP1"
"14119","DCN; MAPKAPK5"
"14120","DCN; MARK4"
"14121","DCN; MASP1"
"14122","DCN; MCRS1"
"14123","DCN; MEA1"
"14124","DCN; MED24"
"14125","DCN; MEPCE"
"14126","DCN; METTL18"
"14127","DCN; METTL3"
"14128","DCN; METTL5"
"14129","DCN; MFSD5"
"14130","DCN; MLEC"
"14131","DCN; MORC2"
"14132","DCN; MRO"
"14133","DCN; MSTO1"
"14134","DCN; MT2A"
"14135","DCN; MTX1"
"14136","DCN; NAA20"
"14137","DCN; NEDD8"
"14138","DCN; NGDN"
"14139","DCN; NOL7"
"14140","DCN; NPRL2"
"14141","DCN; NSF"
"14142","DCN; NSMCE2"
"14143","DCN; NTF3"
"14144","DCN; OXA1L"
"14145","DCN; PANK1"
"14146","DCN; PCGF1"
"14147","DCN; PCIF1"
"14148","DCN; PCK1"
"14149","DCN; PDAP1"
"14150","DCN; PDE6D"
"14151","DCN; PDZD11"
"14152","DCN; PEA15"
"14153","DCN; PIGF"
"14154","DCN; PIGT"
"14155","DCN; PIGU"
"14156","DCN; PIP4K2B"
"14157","DCN; POC5"
"14158","DCN; POLM"
"14159","DCN; POLR3F"
"14160","DCN; POLRMT"
"14161","DCN; PPIA"
"14162","DCN; PPIP5K1"
"14163","DCN; PPOX"
"14164","DCN; PPP1CC"
"14165","DCN; PRCC"
"14166","DCN; PRKAG1"
"14167","DCN; PRR14"
"14168","DCN; PSMA1"
"14169","DCN; PSMC4"
"14170","DCN; PSMC6"
"14171","DCN; PSMD1"
"14172","DCN; PSMD3"
"14173","DCN; PTGES3"
"14174","DCN; PYCR2"
"14175","DCN; PYGO2"
"14176","DCN; QRICH1"
"14177","DCN; RASSF1"
"14178","DCN; RBM10"
"14179","DCN; RBM14"
"14180","DCN; RBM15B"
"14181","DCN; RBM28"
"14182","DCN; RBM45"
"14183","DCN; RECQL5"
"14184","DCN; REPIN1"
"14185","DCN; RHOA"
"14186","DCN; RHOT2"
"14187","DCN; RND3"
"14188","DCN; RNF10"
"14189","DCN; RNF125"
"14190","DCN; RNF152"
"14191","DCN; RNF220"
"14192","DCN; RPUSD2"
"14193","DCN; RRNAD1"
"14194","DCN; RRP36"
"14195","DCN; RUFY1"
"14196","DCN; SAFB"
"14197","DCN; SAP130"
"14198","DCN; SAP30BP"
"14199","DCN; SART1"
"14200","DCN; SCAF1"
"14201","DCN; SCAMP3"
"14202","DCN; SEC13"
"14203","DCN; SEMA3F"
"14204","DCN; SF3B2"
"14205","DCN; SLC35A4"
"14206","DCN; SLC39A7"
"14207","DCN; SMG5"
"14208","DCN; SMG7"
"14209","DCN; SNAPIN"
"14210","DCN; SND1"
"14211","DCN; SOCS2"
"14212","DCN; SPRYD3"
"14213","DCN; SPTAN1"
"14214","DCN; SSR2"
"14215","DCN; STIP1"
"14216","DCN; STK19"
"14217","DCN; STK25"
"14218","DCN; STX4"
"14219","DCN; SUGP1"
"14220","DCN; TAF11"
"14221","DCN; TAOK2"
"14222","DCN; TBCC"
"14223","DCN; TIMM9"
"14224","DCN; TIPRL"
"14225","DCN; TJAP1"
"14226","DCN; TMED9"
"14227","DCN; TMEM115"
"14228","DCN; TMEM199"
"14229","DCN; TMEM79"
"14230","DCN; TMX2"
"14231","DCN; TPRA1"
"14232","DCN; TRIM39"
"14233","DCN; TRMT112"
"14234","DCN; TRMT2A"
"14235","DCN; TSPAN17"
"14236","DCN; TTC13"
"14237","DCN; TTC9C"
"14238","DCN; TTL"
"14239","DCN; TUBE1"
"14240","DCN; U2AF2"
"14241","DCN; UBAP2L"
"14242","DCN; UBE2Q1"
"14243","DCN; UBL7"
"14244","DCN; UBQLN4"
"14245","DCN; UBTF"
"14246","DCN; ULK3"
"14247","DCN; USP21"
"14248","DCN; UTP15"
"14249","DCN; VARS"
"14250","DCN; VPS11"
"14251","DCN; VPS16"
"14252","DCN; VPS29"
"14253","DCN; WDR46"
"14254","DCN; WDR70"
"14255","DCN; WDR83"
"14256","DCN; XPO1"
"14257","DCN; XPO5"
"14258","DCN; XRCC6"
"14259","DCN; YIPF3"
"14260","DCN; YY1AP1"
"14261","DCN; ZBTB22"
"14262","DCN; ZC3H10"
"14263","DCN; ZC3H3"
"14264","DCN; ZC3HC1"
"14265","DCN; ZNF174"
"14266","DCN; ZNF205"
"14267","DCN; ZNF219"
"14268","DCN; ZNF282"
"14269","DCN; ZNF335"
"14270","DCN; ZNF628"
"14271","DCN; ZNF646"
"14272","DCN; ZNF740"
"14273","DCP1B; ADCK1"
"14274","DCP1B; ALG1"
"14275","DCP1B; ALG8"
